"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.914308497E0,1.921089768E0,-5.765561461E-1,-4.571123123E-1
1.919308497E0,2.067664146E0,-6.849001050E-1,-2.817735672E-1
1.924308497E0,2.111218691E0,-7.950856090E-1,-1.562442780E-1
1.929308497E0,2.061548948E0,-8.600578904E-1,-1.300039291E-1
1.934308497E0,1.985805988E0,-8.562860489E-1,-1.453571320E-1
1.939308497E0,1.865350008E0,-7.846610546E-1,-1.484794617E-1
1.944308497E0,1.687505960E0,-6.700466871E-1,-1.798858643E-1
1.949308497E0,1.420608759E0,-4.993107319E-1,-2.531785965E-1
1.954308497E0,1.071100473E0,-3.227980137E-1,-3.840751648E-1
1.959308497E0,7.084012032E-1,-1.806719303E-1,-6.150674820E-1
1.964308497E0,3.253343105E-1,-1.130762398E-1,-1.028017044E0
1.969308497E0,1.368784904E-2,-9.513543546E-2,-1.533478737E0
1.974308497E0,-2.763171196E-1,-1.798250675E-1,-2.212616444E0
1.979308497E0,-5.574300289E-1,-2.777941823E-1,-2.876830101E0
1.984308497E0,-8.047261238E-1,-3.488030732E-1,-3.436462879E0
1.989308497E0,-9.794044495E-1,-3.565267324E-1,-3.833827019E0
1.994308497E0,-1.093263865E0,-2.948547304E-1,-4.132819653E0
1.999308497E0,-1.151983500E0,-1.913571954E-1,-4.359543324E0
2.004308497E0,-1.089718580E0,-6.906235218E-2,-4.486866951E0
2.009308497E0,-9.323534966E-1,1.213350892E-1,-4.470168591E0
2.014308497E0,-7.263529301E-1,3.463616371E-1,-4.275279522E0
2.019308497E0,-4.777321815E-1,5.569117665E-1,-3.937526226E0
2.024308497E0,-1.992373466E-1,7.386816740E-1,-3.528794289E0
2.029308497E0,1.149733067E-1,8.994258642E-1,-3.050261497E0
2.034308497E0,4.265494347E-1,1.023324013E0,-2.521249294E0
2.039308497E0,5.827748775E-1,1.133046031E0,-2.017910004E0
2.044308497E0,5.777852535E-1,1.257188797E0,-1.607591629E0
2.049308497E0,4.586555958E-1,1.394287348E0,-1.264871597E0
2.054308497E0,2.931830883E-1,1.549775243E0,-1.075581551E0
2.059308497E0,1.068732738E-1,1.669654131E0,-9.529857635E-1
2.064308497E0,-5.648922920E-2,1.748466134E0,-8.818244934E-1
2.069308497E0,-1.595096588E-1,1.752158165E0,-8.359279633E-1
2.074308497E0,-2.179434299E-1,1.733294249E0,-7.384872437E-1
2.079308497E0,-1.794240475E-1,1.745626330E0,-5.991039276E-1
2.084308497E0,-1.597993374E-1,1.699118376E0,-3.847894669E-1
2.089308497E0,-9.441637993E-2,1.605032802E0,-1.648893356E-1
2.094308497E0,1.142048836E-2,1.388828158E0,-2.725601196E-2
2.099308497E0,1.269955635E-1,1.066093445E0,-8.613681793E-2
2.104308497E0,2.213346958E-1,7.505815029E-1,-2.641639709E-1
2.109308497E0,2.529473305E-1,5.226519108E-1,-5.462112427E-1
2.114308497E0,1.852800846E-1,3.958506584E-1,-8.158130646E-1
2.119308497E0,5.944705009E-2,3.985807896E-1,-1.098005295E0
2.124308497E0,-7.536149025E-2,4.605385065E-1,-1.219861031E0
2.129308497E0,-1.952819824E-1,5.378865004E-1,-1.223928928E0
2.134308497E0,-2.657487392E-1,6.239601374E-1,-1.166676521E0
2.139308497E0,-3.043501377E-1,6.828751564E-1,-1.060315609E0
2.144308497E0,-3.316853046E-1,7.065992355E-1,-9.149179459E-1
2.149308497E0,-3.356475830E-1,6.767785549E-1,-8.040580750E-1
2.154308497E0,-3.252298832E-1,6.387009621E-1,-6.642818451E-1
2.159308497E0,-2.890715599E-1,6.047403812E-1,-5.453243256E-1
2.164308497E0,-2.031526566E-1,6.150108576E-1,-4.481878281E-1
2.169308497E0,-7.279658318E-2,7.049077749E-1,-3.180742264E-1
2.174308497E0,1.201739311E-1,8.795403242E-1,-2.100496292E-1
2.179308497E0,3.593256474E-1,1.060957432E0,-7.970046997E-2
2.184308497E0,6.313452721E-1,1.248681784E0,2.773380280E-2
2.189308497E0,8.436660767E-1,1.396852016E0,1.489086151E-1
2.194308497E0,9.549720287E-1,1.417204380E0,3.211269379E-1
2.199308497E0,9.510540962E-1,1.244485140E0,4.884357452E-1
2.204308497E0,8.101508617E-1,9.132144451E-1,5.928926468E-1
2.209308497E0,5.912125111E-1,5.269107819E-1,6.468038559E-1
2.214308497E0,2.655606270E-1,1.628768444E-1,5.930185318E-1
2.219308497E0,-1.089024544E-1,-1.532762051E-1,4.461393356E-1
2.224308497E0,-4.403114319E-1,-3.324906826E-1,3.400506973E-1
2.229308497E0,-6.786537170E-1,-4.140710831E-1,2.487115860E-1
2.234308497E0,-8.274207115E-1,-3.872272968E-1,2.979164124E-1
2.239308497E0,-8.750638962E-1,-2.481837273E-1,4.230327606E-1
2.244308497E0,-8.665804863E-1,4.280304909E-2,6.187419891E-1
2.249308497E0,-8.415102959E-1,4.397292137E-1,8.648462296E-1
2.254308497E0,-8.221690655E-1,8.710112572E-1,1.113798141E0
2.259308497E0,-8.195936680E-1,1.322229624E0,1.424689293E0
2.264308497E0,-8.645861149E-1,1.726129532E0,1.837565422E0
2.269308497E0,-4.173343182E-1,3.372298241E0,2.475224495E0
2.274308497E0,3.831090927E-1,5.361867905E0,3.128179550E0
2.279308497E0,-2.429249287E-1,2.541048288E0,3.536524773E0
2.284308497E0,1.430982828E0,2.734446764E0,5.792045593E0
2.289308497E0,1.617028475E0,1.994245768E0,8.945690155E0
2.294308497E0,-9.050252438E-1,8.840024471E-1,8.759491920E0
2.299308497E0,-1.789695024E0,-1.056894183E0,7.883408546E0
2.304308497E0,-2.240024328E0,-2.363313675E0,6.829400063E0
2.309308497E0,-3.081725836E0,-3.032535791E0,5.484201431E0
2.314308497E0,-3.605464458E0,-3.394501686E0,4.405002594E0
2.319308497E0,-3.785067558E0,-3.928619623E0,3.959583282E0
2.324308497E0,-3.606888533E0,-4.435464859E0,3.767550468E0
2.329308497E0,-3.140609503E0,-4.367664814E0,3.665342331E0
2.334308497E0,-2.653013706E0,-4.055771828E0,3.794420242E0
2.339308497E0,-2.326502800E0,-3.463011265E0,4.237396240E0
2.344308497E0,-2.021356583E0,-2.850208044E0,4.510624886E0
2.349308497E0,-1.564090014E0,-1.830169439E0,4.202414513E0
2.354308497E0,-8.430793285E-1,-3.260965347E-1,3.308444023E0
2.359308497E0,-1.393935680E-1,9.192743301E-1,2.050705910E0
2.364308497E0,6.029465199E-1,1.868674040E0,3.848390579E-1
2.369308497E0,1.905645013E0,3.368532419E0,-2.862246990E0
2.374308497E0,2.892719507E0,4.363826752E0,-5.606612206E0
2.379308497E0,2.812653542E0,4.249335289E0,-5.682848930E0
2.384308497E0,2.360861301E0,3.200902462E0,-4.738190174E0
2.389308497E0,1.982769012E0,2.115903854E0,-2.987420559E0
2.394308497E0,1.462049246E0,1.203742504E0,-1.538561344E0
2.399308497E0,9.208431244E-1,5.185422897E-1,-7.114300728E-1
2.404308497E0,4.844951630E-1,-3.664445877E-2,-4.447460175E-1
2.409308497E0,1.608197689E-1,-3.202619553E-1,-1.934814453E-1
2.414308497E0,-2.361898422E-1,-5.752742290E-1,2.309770584E-1
2.419308497E0,-6.732070446E-1,-8.080389500E-1,6.352882385E-1
2.424308497E0,-1.267062902E0,-1.034965515E0,9.975700378E-1
2.429308497E0,-1.907928467E0,-1.321303368E0,1.362865448E0
2.434308497E0,-2.313222885E0,-1.557719231E0,1.698294640E0
2.439308497E0,-2.443356752E0,-1.547909737E0,1.837657928E0
2.444308497E0,-2.430472851E0,-1.338434696E0,1.669244766E0
2.449308497E0,-2.215168476E0,-1.059871912E0,1.360978127E0
2.454308497E0,-1.998856783E0,-8.234632015E-1,9.749813080E-1
2.459308497E0,-1.849801779E0,-6.450104713E-1,5.363788605E-1
2.464308497E0,-1.925746202E0,-6.402411461E-1,-6.293487549E-2
2.469308497E0,-1.893239021E0,-6.579060555E-1,-8.256921768E-1
2.474308497E0,-1.434356451E0,-6.374716759E-1,-1.420910358E0
2.479308497E0,-7.987046242E-1,-5.023508072E-1,-1.892998219E0
2.484308497E0,-9.118723869E-2,-4.542918205E-1,-2.229428768E0
2.489308497E0,7.414565086E-1,-3.322372437E-1,-2.476404190E0
2.494308497E0,1.515045643E0,-2.852015495E-1,-2.436631203E0
2.499308497E0,2.122970581E0,-3.381090164E-1,-2.022671223E0
2.504308497E0,2.517033100E0,-4.885520935E-1,-1.453885078E0
2.509308497E0,2.682693720E0,-7.019500732E-1,-8.103427887E-1
2.514308497E0,2.431209564E0,-1.070179224E0,-4.352989197E-1
2.519308497E0,1.945392013E0,-1.464251757E0,-5.713510513E-1
2.524308497E0,1.711679339E0,-1.701675892E0,-5.882492065E-1
2.529308497E0,1.598539114E0,-1.758111000E0,-7.482037544E-1
2.534308497E0,1.433914423E0,-1.744037151E0,-1.103167534E0
2.539308497E0,1.210177898E0,-1.690013885E0,-1.656212330E0
2.544308497E0,9.932463169E-1,-1.637924194E0,-2.122239590E0
2.549308497E0,7.897677422E-1,-1.551911116E0,-2.511750221E0
2.554308497E0,5.582022667E-1,-1.431740761E0,-2.704641342E0
2.559308497E0,5.715343952E-1,-1.306961536E0,-2.741780281E0
2.564308497E0,7.707536221E-1,-1.135669231E0,-2.569149971E0
2.569308497E0,1.066916704E0,-1.044840813E0,-2.337068558E0
2.574308497E0,1.408137798E0,-1.021837234E0,-2.083461761E0
2.579308497E0,1.820121050E0,-1.034506321E0,-1.700500488E0
2.584308497E0,2.273116827E0,-1.178510666E0,-1.383995056E0
2.589308497E0,2.679952860E0,-1.286622047E0,-1.075382710E0
2.594308497E0,3.057409048E0,-1.390094757E0,-1.057408810E0
2.599308497E0,3.301909208E0,-1.479849815E0,-9.302244186E-1
2.604308497E0,3.296658278E0,-1.636820793E0,-9.435839653E-1
2.609308497E0,3.175915480E0,-1.764183998E0,-9.520168304E-1
2.614308497E0,2.974803686E0,-1.926370621E0,-9.806661606E-1
2.619308497E0,2.695546389E0,-2.193714619E0,-7.455525398E-1
2.624308497E0,2.513766527E0,-2.293175220E0,-6.415543556E-1
2.629308497E0,2.134556770E0,-2.288113117E0,-6.169700623E-1
2.634308497E0,1.691473246E0,-2.189059258E0,-2.451701164E-1
2.639308497E0,1.178661108E0,-2.223943710E0,1.498632431E-1
2.644308497E0,7.042899132E-1,-2.201202393E0,3.895735741E-1
2.649308497E0,2.614259720E-1,-1.990593910E0,2.495574951E-1
2.654308497E0,-1.797816753E-1,-1.632390499E0,-6.881141663E-2
2.659308497E0,-5.704784393E-1,-1.212860107E0,-3.396110535E-1
2.664308497E0,-9.835369587E-1,-7.888674736E-1,-3.289265633E-1
2.669308497E0,-1.060991764E0,2.611327171E-1,-4.066019058E-1
2.674308497E0,-1.155734777E0,1.194850922E0,-1.047844410E0
2.679308497E0,-1.006451368E0,1.425923347E0,-6.010394096E-1
2.684308497E0,-6.625843048E-1,1.641973972E0,-2.454533577E-1
2.689308497E0,-2.612969875E-1,1.720613003E0,7.794094086E-2
2.694308497E0,2.668762207E-1,1.672795773E0,3.917670250E-1
2.699308497E0,8.125844002E-1,1.435928822E0,4.287085533E-1
2.704308497E0,1.056018949E0,1.049413681E0,-6.793642044E-2
2.709308497E0,1.348165274E0,8.030548096E-1,-2.919411659E-1
2.714308497E0,1.478772044E0,6.057920456E-1,-3.858051300E-1
2.719308497E0,1.505593181E0,5.266160965E-1,-3.631329536E-1
2.724308497E0,1.575083852E0,4.858369827E-1,-2.076616287E-1
2.729308497E0,1.604259133E0,5.549402237E-1,-1.433482170E-1
2.734308497E0,1.697898984E0,7.528972626E-1,-2.358403206E-1
2.739308497E0,1.607627392E0,1.003982067E0,-2.785725594E-1
2.744308497E0,1.184701324E0,1.108241081E0,-2.397646904E-1
2.749308497E0,5.911995173E-1,1.150896072E0,1.565971375E-1
2.754308497E0,-5.809307098E-3,1.384526253E0,5.011992455E-1
2.759308497E0,-5.301747322E-1,1.740071297E0,5.028486252E-1
2.764308497E0,-9.791438580E-1,2.043808937E0,4.204668999E-1
2.769308497E0,-1.141426563E0,2.548398972E0,8.632197380E-1
2.774308497E0,-3.435533047E-1,3.261415482E0,2.194231033E0
2.779308497E0,3.468728065E-2,4.034607887E0,1.341193676E0
2.784308497E0,-4.454088211E-2,4.332729340E0,1.176665306E0
2.789308497E0,-7.807397842E-2,4.390556335E0,1.017607212E0
2.794308497E0,5.449330807E-2,4.310712814E0,5.900120735E-1
2.799308497E0,2.871865034E-1,4.282048225E0,3.204016685E-1
2.804308497E0,4.878066778E-1,4.296230316E0,6.033411026E-1
2.809308497E0,6.266157627E-1,4.277942657E0,1.191967010E0
2.814308497E0,4.214134216E-1,4.173903465E0,1.624500275E0
2.819308497E0,-2.035950422E-1,4.224571228E0,2.429900169E0
2.824308497E0,-8.850796223E-1,4.283278465E0,3.074023724E0
2.829308497E0,-1.462325573E0,4.114255905E0,3.368613243E0
2.834308497E0,-2.030530691E0,3.440604210E0,3.342833519E0
2.839308497E0,-2.433122635E0,2.665320396E0,3.571452618E0
2.844308497E0,-2.709006310E0,2.143134117E0,3.606614590E0
2.849308497E0,-2.623712063E0,2.591469765E0,3.776714087E0
2.854308497E0,-2.482540607E0,3.047401428E0,4.086978912E0
2.859308497E0,-2.503944397E0,2.685437202E0,3.861891747E0
2.864308497E0,-2.540879726E0,2.309513092E0,2.796718836E0
2.869308497E0,-2.785189152E0,1.425788879E0,1.764384985E0
2.874308497E0,-2.947095394E0,4.737586975E-1,1.265974522E0
2.879308497E0,-2.743164539E0,2.300224304E-1,1.494360447E0
2.884308497E0,-2.311637402E0,-2.177248001E-1,1.261407614E0
2.889308497E0,-1.783422947E0,-3.931646347E-1,1.081518173E0
2.894308497E0,-1.192930698E0,-1.023550987E0,1.014529705E0
2.899308497E0,-6.266937852E-1,-1.702003002E0,6.537516117E-1
2.904308497E0,-1.692461967E-1,-2.226791859E0,3.734354973E-1
2.909308497E0,1.890069842E-1,-2.693048000E0,5.219151974E-1
2.914308497E0,6.110043526E-1,-2.762051582E0,6.177954674E-1
2.919308497E0,9.238163233E-1,-2.887064934E0,8.280937672E-1
2.924308497E0,9.661592245E-1,-3.156428814E0,6.854305267E-1
2.929308497E0,1.023140430E0,-3.059731483E0,5.589232445E-1
2.934308497E0,9.499726892E-1,-2.970037937E0,6.611230373E-1
2.939308497E0,1.002681136E0,-2.413203239E0,6.329278946E-1
2.944308497E0,1.100244522E0,-1.687775135E0,6.487081051E-1
2.949308497E0,1.038389444E0,-1.623011112E0,8.313710690E-1
2.954308497E0,1.188787937E0,-1.286808014E0,1.156839848E0
2.959308497E0,1.175773859E0,-1.183968544E0,1.014602423E0
2.964308497E0,1.002540112E0,-9.295110703E-1,-1.918821335E-1
2.969308497E0,8.011272550E-1,-1.483303070E0,6.104066372E-1
2.974308497E0,1.339116096E0,-2.627792358E0,-2.369503975E-1
2.979308497E0,2.202303886E0,-2.356895447E0,-8.926544189E-1
2.984308497E0,2.705826283E0,-1.670978069E0,-7.163405418E-2
2.989308497E0,2.631723642E0,-2.200263023E0,-5.239081383E-1
2.994308497E0,2.773770332E0,-2.230282307E0,-1.142344832E0
2.999308497E0,2.988088846E0,-1.711226463E0,-1.885841846E0
3.004308497E0,2.953443527E0,-1.315428734E0,-2.034060955E0
3.009308497E0,2.865046263E0,-9.753961563E-1,-1.997741938E0
3.014308497E0,2.591195107E0,-7.192354202E-1,-1.797954082E0
3.019308497E0,2.247799873E0,-4.671945572E-1,-1.758200169E0
3.024308497E0,1.891942024E0,-2.151994705E-1,-1.718067288E0
3.029308497E0,1.475376725E0,-3.408327103E-1,-1.598344088E0
3.034308497E0,1.219186783E0,-5.163154602E-1,-1.086580753E0
3.039308497E0,1.017810583E0,-9.000606537E-1,-5.744239092E-1
3.044308497E0,8.171044588E-1,-1.277182579E0,-2.555532455E-1
3.049308497E0,5.425200462E-1,-1.557578087E0,5.085105896E-1
3.054308497E0,1.712511778E-1,-2.234856129E0,8.160963058E-1
3.059308497E0,-8.274063468E-3,-2.783692837E0,5.775842667E-1
3.064308497E0,1.922526211E-1,-2.763914108E0,3.225367069E-1
3.069308497E0,3.041316867E-1,-2.588967800E0,-7.638812065E-2
3.074308497E0,2.036871314E-1,-2.399134636E0,-1.789472103E-1
3.079308497E0,-6.215518713E-2,-2.392359734E0,2.342939377E-3
3.084308497E0,-2.898289859E-1,-2.409418106E0,1.742353439E-1
3.089308497E0,-4.185378850E-1,-2.290096283E0,1.884293556E-1
3.094308497E0,-5.798459649E-1,-2.380117893E0,4.067394733E-1
3.099308497E0,-7.901476622E-1,-2.664696693E0,7.740590572E-1
3.104308497E0,-8.797363043E-1,-2.729320049E0,1.279221535E0
3.109308497E0,-8.883905411E-1,-2.711511612E0,1.770220995E0
3.114308497E0,-8.301126957E-1,-2.853424549E0,1.924798250E0
3.119308497E0,-6.639131308E-1,-2.982460499E0,1.829740524E0
3.124308497E0,-3.686354458E-1,-2.888352871E0,1.633515835E0
3.129308497E0,-1.557887197E-1,-2.776845932E0,1.400791168E0
3.134308497E0,2.381062508E-2,-2.615605354E0,1.100921631E0
3.139308497E0,6.308473647E-2,-2.374307632E0,8.725557327E-1
3.144308497E0,1.710918993E-1,-2.122366905E0,5.793879032E-1
3.149308497E0,1.607088447E-1,-1.949556828E0,1.727426052E-1
3.154308497E0,8.893437684E-2,-1.737390995E0,-1.149294376E-1
3.159308497E0,-8.816719055E-3,-1.604353905E0,-2.928993702E-1
3.164308497E0,-7.477724552E-2,-1.523930550E0,-4.659929276E-1
3.169308497E0,-1.934882402E-1,-1.654829979E0,-6.386544704E-1
3.174308497E0,-2.142013907E-1,-1.776206493E0,-8.426829576E-1
3.179308497E0,-2.556679845E-1,-1.853265762E0,-7.009677887E-1
3.184308497E0,-3.852477968E-1,-2.019073963E0,-5.263351202E-1
3.189308497E0,-5.536444187E-1,-2.254275799E0,-3.362500668E-1
3.194308497E0,-5.703130960E-1,-2.471743584E0,-2.267596722E-1
3.199308497E0,-4.377962053E-1,-2.624941826E0,-1.554107666E-1
3.204308497E0,-2.386296690E-1,-2.624423027E0,-7.156312466E-2
3.209308497E0,1.317597833E-2,-2.543581963E0,9.314799309E-2
3.214308497E0,2.671331465E-1,-2.418854237E0,3.062479496E-1
3.219308497E0,8.560825586E-1,-2.254107952E0,3.626415730E-1
3.224308497E0,1.133447051E0,-2.089428425E0,5.815898180E-1
3.229308497E0,1.275100708E0,-1.909327984E0,9.445619583E-1
3.234308497E0,1.603846073E0,-1.644066811E0,1.265593648E0
3.239308497E0,1.396342039E0,-1.447154999E0,1.368640661E0
3.244308497E0,1.459694386E0,-1.190952301E0,1.299115896E0
3.249308497E0,1.544400215E0,-9.186668396E-1,1.287013292E0
3.254308497E0,1.596436739E0,-8.566341400E-1,6.787451506E-1
3.259308497E0,1.641145468E0,-7.273273468E-1,1.012774706E-1
3.264308497E0,1.783934355E0,-5.980262756E-1,-1.258075237E-1
3.269308497E0,1.703601122E0,-7.406024933E-1,-2.618427277E-1
3.274308497E0,1.494926572E0,-1.077927589E0,-5.947561860E-1
3.279308497E0,1.475506306E0,-1.279191017E0,-7.810156941E-1
3.284308497E0,1.544656515E0,-1.396902084E0,-1.015277624E0
3.289308497E0,1.597861171E0,-1.417580605E0,-8.688707352E-1
3.294308497E0,1.737018824E0,-1.345472336E0,-1.048647165E0
3.299308497E0,1.932012320E0,-1.009558678E0,-1.378986120E0
3.304308497E0,2.309097052E0,-4.269323349E-1,-1.935623646E0
3.309308497E0,2.755079269E0,7.517433167E-2,-2.601209164E0
3.314308497E0,2.980509520E0,4.109859467E-1,-2.804719925E0
3.319308497E0,2.726372480E0,2.769594193E-1,-2.765563965E0
3.324308497E0,2.884827614E0,3.669948578E-1,-2.764024258E0
3.329308497E0,2.892370701E0,5.959653854E-1,-2.306926250E0
3.334308497E0,2.940607071E0,8.630113602E-1,-1.617623925E0
3.339308497E0,3.432696819E0,1.377580643E0,-8.288447857E-1
3.344308497E0,4.326965809E0,2.158418655E0,3.143550158E-1
3.349308497E0,5.363235474E0,2.957283020E0,1.416345835E0
3.354308497E0,6.118443966E0,3.488088608E0,2.276722670E0
3.359308497E0,6.168430328E0,3.561164856E0,2.566981316E0
3.364308497E0,5.620962620E0,3.434567451E0,2.279464245E0
3.369308497E0,4.760738373E0,3.335429192E0,1.842286348E0
3.374308497E0,3.796504021E0,3.204005241E0,1.516072154E0
3.379308497E0,2.814257622E0,2.967026711E0,1.281551838E0
3.384308497E0,1.905141950E0,2.693314552E0,1.049502015E0
3.389308497E0,1.139798045E0,2.457193375E0,7.976312637E-1
3.394308497E0,3.815779686E-1,2.202614784E0,2.918772697E-1
3.399308497E0,-6.072251201E-1,1.960668564E0,-3.850039840E-1
3.404308497E0,-1.780689597E0,1.721725464E0,-1.029558539E0
3.409308497E0,-2.886487484E0,1.499121666E0,-1.643926859E0
3.414308497E0,-3.790777683E0,1.245998383E0,-2.196217537E0
3.419308497E0,-4.567090511E0,9.428329468E-1,-2.648178101E0
3.424308497E0,-5.136187553E0,6.536340714E-1,-2.945594788E0
3.429308497E0,-5.427386284E0,3.945293427E-1,-3.128995895E0
3.434308497E0,-5.369095325E0,3.031110764E-1,-3.000262737E0
3.439308497E0,-5.121289730E0,3.196926117E-1,-2.356770754E0
3.444308497E0,-4.742931366E0,3.574018478E-1,-1.609761000E0
3.449308497E0,-4.197682381E0,4.073781967E-1,-9.827320576E-1
3.454308497E0,-3.569357634E0,4.645986557E-1,-5.372102261E-1
3.459308497E0,-2.877345324E0,5.054636002E-1,-2.408605069E-1
3.464308497E0,-2.163674593E0,5.278806686E-1,-2.772390842E-3
3.469308497E0,-1.467370391E0,5.458984375E-1,5.597674847E-2
3.474308497E0,-7.420503497E-1,5.816688538E-1,-1.603931189E-3
3.479308497E0,-1.416800022E-1,5.262775421E-1,-1.800376177E-1
3.484308497E0,3.192889690E-1,4.444580078E-1,-3.727786541E-1
3.489308497E0,6.499762535E-1,3.866071701E-1,-5.745650530E-1
3.494308497E0,8.411939144E-1,3.390808105E-1,-6.902625561E-1
3.499308497E0,9.003595114E-1,3.436918259E-1,-7.048331499E-1
3.504308497E0,8.636530638E-1,3.480501175E-1,-7.574016452E-1
3.509308497E0,7.520180941E-1,4.435749054E-1,-8.971412182E-1
3.514308497E0,5.981819630E-1,6.069402695E-1,-9.192703962E-1
3.519308497E0,4.615398645E-1,7.974424362E-1,-8.687472343E-1
3.524308497E0,3.197424412E-1,9.185762405E-1,-7.239671946E-1
3.529308497E0,2.323559523E-1,1.009572983E0,-5.262706876E-1
3.534308497E0,2.405200005E-1,1.075362206E0,-2.481421828E-1
3.539308497E0,1.261835098E-1,9.550943375E-1,3.087460995E-3
3.544308497E0,-1.695445776E-1,7.984867096E-1,2.366745472E-1
3.549308497E0,-5.730296373E-1,7.021656036E-1,3.382787704E-1
3.554308497E0,-8.755275011E-1,5.142107010E-1,2.268310189E-1
3.559308497E0,-1.054248810E0,2.320518494E-1,1.680749059E-1
3.564308497E0,-1.103147030E0,-6.932544708E-2,3.061482906E-1
3.569308497E0,-9.815202951E-1,-3.459157944E-1,5.680583119E-1
3.574308497E0,-8.245235682E-1,-5.974750519E-1,8.615940213E-1
3.579308497E0,-5.789463520E-1,-8.216209412E-1,1.081083775E0
3.584308497E0,-3.513714075E-1,-1.106170654E0,1.076768637E0
3.589308497E0,-1.201393604E-1,-1.352811813E0,8.924906254E-1
3.594308497E0,7.100820541E-2,-1.596211433E0,6.913039088E-1
3.599308497E0,2.327530384E-1,-1.848047733E0,5.276072621E-1
3.604308497E0,3.762048483E-1,-2.101990700E0,3.927550912E-1
3.609308497E0,4.921765327E-1,-2.358855724E0,2.452114820E-1
3.614308497E0,5.615575314E-1,-2.652047634E0,1.214676499E-1
3.619308497E0,4.064608812E-1,-2.858342648E0,-7.839411497E-2
3.624308497E0,1.331359148E-1,-2.978013992E0,-2.937790751E-1
3.629308497E0,-1.181336641E-1,-3.117137909E0,-4.793356061E-1
3.634308497E0,-2.743152380E-1,-3.284845829E0,-4.897867143E-1
3.639308497E0,-2.930423021E-1,-3.420437813E0,-3.829488754E-1
3.644308497E0,-1.848858595E-1,-3.496708393E0,-2.359287143E-1
3.649308497E0,-2.119207382E-2,-3.646167755E0,-7.357239723E-2
3.654308497E0,1.126701832E-1,-3.726576328E0,-6.399160624E-2
3.659308497E0,1.685841084E-1,-3.864541531E0,4.976332188E-3
3.664308497E0,2.154662609E-1,-3.900835991E0,9.995192289E-2
3.669308497E0,2.489041090E-1,-3.890104771E0,1.720354557E-1
3.674308497E0,2.853310108E-1,-3.877751350E0,1.817547083E-1
3.679308497E0,3.666938543E-1,-3.843215466E0,6.825053692E-2
3.684308497E0,4.436938763E-1,-3.802915096E0,-9.583300352E-2
3.689308497E0,4.694722891E-1,-3.820867538E0,-2.876423001E-1
3.694308497E0,4.836124182E-1,-3.877664566E0,-5.254933834E-1
3.699308497E0,4.950922728E-1,-3.873670578E0,-7.702287436E-1
3.704308497E0,5.585228205E-1,-3.869513988E0,-9.688126445E-1
3.709308497E0,6.656165123E-1,-3.862527370E0,-1.051124096E0
3.714308497E0,7.585060596E-1,-3.845067501E0,-1.041356444E0
3.719308497E0,7.226594687E-1,-3.807669163E0,-1.014604688E0
3.724308497E0,7.130147219E-1,-3.669970036E0,-1.062088966E0
3.729308497E0,6.550441980E-1,-3.577437878E0,-1.022926450E0
3.734308497E0,7.345533371E-1,-3.371690750E0,-9.033014774E-1
3.739308497E0,8.818664551E-1,-3.109138012E0,-7.970768213E-1
3.744308497E0,1.022974372E0,-2.793586731E0,-7.399626970E-1
3.749308497E0,1.130182028E0,-2.485083103E0,-7.838733196E-1
3.754308497E0,1.128391266E0,-2.164237022E0,-9.372872710E-1
3.759308497E0,1.112079978E0,-1.863115788E0,-1.062461972E0
3.764308497E0,1.046063542E0,-1.553454399E0,-1.040041208E0
3.769308497E0,1.075346589E0,-1.313218117E0,-1.018657804E0
3.774308497E0,1.182052016E0,-1.101633072E0,-9.681738615E-1
3.779308497E0,1.298727274E0,-8.608350754E-1,-9.434251785E-1
3.784308497E0,1.378216982E0,-5.606784821E-1,-9.745520353E-1
3.789308497E0,1.470629215E0,-2.142210007E-1,-1.051520824E0
